num_dc,num_retailers,random_seed,fixed_w,complete_column_count,column_enumeration_time_sec,full_master_build_time_sec,cplex_optimization_time_sec,reference_validation_time_sec,reference_total_wall_time_sec,reference_peak_rss_kb,bp_initialization_time_sec,bp_solve_time_sec,bp_validation_time_sec,bp_total_wall_time_sec,bp_peak_rss_kb,bp_initial_columns,bp_generated_columns,bp_final_master_columns,cplex_status,cplex_objective,cplex_gap,bp_status,bp_objective,bp_gap,absolute_objective_difference,relative_objective_difference,reference_solution_feasible,bp_solution_feasible,bp_cg_iterations,bp_branch_nodes,bp_processed_nodes,bp_pruned_nodes,bp_remaining_active_nodes,pair_valid,size_id
5,18,101,0.4,2621340,5.3009239890000002,7.3234314740000004,37.875483373999998,3.1130000000000001e-06,50.876435987999997,5141716,0.085371857999999995,0.037472224999999998,7.7300000000000005e-07,0.12284485599999999,5141716,UNKNOWN,165,UNKNOWN,OPTIMAL,1024838.6029249378,0,OPTIMAL_CERTIFIED,1024838.6029249378,0,0,0,true,true,19,0,1,0,0,true,5x18
5,18,202,0.4,2621340,5.1059056949999997,7.2448703439999997,21.715629489000001,2.0660000000000002e-06,34.411610723999999,5046264,0.075311280999999994,0.022057017000000002,7.1800000000000005e-07,0.097369015999999989,5046264,UNKNOWN,93,UNKNOWN,OPTIMAL,918652.76509086962,0,OPTIMAL_CERTIFIED,918652.76509086974,0,1.1641532182693481e-10,1.2672396606286757e-16,true,true,10,0,1,0,0,true,5x18
5,18,303,0.4,2621340,5.193442728,7.4857476370000002,35.572066911,2.3190000000000002e-06,48.589075975999997,5429572,0.081571504000000003,0.066983883999999994,7.3399999999999998e-07,0.14855612200000001,5429572,UNKNOWN,184,UNKNOWN,OPTIMAL,1085237.2807713193,0,OPTIMAL_CERTIFIED,1085237.2807713193,0,0,0,true,true,26,1,3,0,0,true,5x18
5,18,404,0.4,2621340,5.2955318299999998,7.3109178379999999,17.035367981,2.633e-06,29.921450193000002,4400808,0.084271163999999996,0.011133341,7.3300000000000001e-07,0.095405238000000003,4400808,UNKNOWN,66,UNKNOWN,OPTIMAL,789270.93387122499,0,OPTIMAL_CERTIFIED,789270.93387122499,0,0,0,true,true,10,0,1,0,0,true,5x18
5,18,505,0.4,2621340,5.356206588,7.3009811530000004,13.930743241,2.6570000000000001e-06,26.889278238999999,4394632,0.078564661999999993,0.0096216740000000002,6.92e-07,0.088187027999999987,4394632,UNKNOWN,57,UNKNOWN,OPTIMAL,652150.94815506088,0,OPTIMAL_CERTIFIED,652150.94815506076,0,1.1641532182693481e-10,1.7850977930228345e-16,true,true,9,0,1,0,0,true,5x18
5,18,606,0.4,2621340,5.2457970960000004,7.2708553120000001,115.14098616,3.6650000000000001e-06,127.941951441,5306716,0.084369745999999995,0.022637734,6.7800000000000001e-07,0.10700815799999999,5306716,UNKNOWN,106,UNKNOWN,OPTIMAL,1291500.4103354241,0,OPTIMAL_CERTIFIED,1291500.4103354239,0,2.3283064365386963e-10,1.8027918674326991e-16,true,true,12,0,1,0,0,true,5x18
5,18,707,0.4,2621340,5.0702421150000001,7.4106199300000002,117.23716467,3.1970000000000001e-06,130.108074531,5126956,0.078199511999999999,0.031838944000000001,8.8700000000000004e-07,0.11003934300000001,5126956,UNKNOWN,148,UNKNOWN,OPTIMAL,1099535.1444814908,0,OPTIMAL_CERTIFIED,1099535.1444814911,0,2.3283064365386963e-10,2.1175370775771416e-16,true,true,18,0,1,0,0,true,5x18
5,18,808,0.4,2621340,5.0959664690000004,7.3200454620000004,45.876918676000003,2.7269999999999999e-06,58.576781465000003,5052360,0.080856795999999995,0.034667841999999997,5.9100000000000004e-07,0.11552522899999998,5052360,UNKNOWN,99,UNKNOWN,OPTIMAL,1303509.4664588282,0,OPTIMAL_CERTIFIED,1303509.466458828,0,2.3283064365386963e-10,1.786182990188692e-16,true,true,16,0,1,0,0,true,5x18
5,18,909,0.4,2621340,5.1553232500000004,7.5886673050000004,16.159451619999999,2.5189999999999999e-06,29.210804590999999,4560152,0.078905998000000005,0.016294969999999999,7.1900000000000002e-07,0.095201686999999993,4560152,UNKNOWN,94,UNKNOWN,OPTIMAL,816905.19257202605,0,OPTIMAL_CERTIFIED,816905.19257202605,0,0,0,true,true,12,0,1,0,0,true,5x18
5,18,1010,0.4,2621340,5.1497773819999999,7.3242597150000002,20.267403396999999,2.452e-06,33.122983899999994,4951068,0.079526319999999998,0.037467400999999997,6.0999999999999998e-07,0.11699433099999999,4951068,UNKNOWN,167,UNKNOWN,OPTIMAL,1054777.5548664231,0,OPTIMAL_CERTIFIED,1054777.5548664229,0,2.3283064365386963e-10,2.2073909572654423e-16,true,true,20,0,1,0,0,true,5x18
5,18,101,0.8,2621340,5.4402510800000003,7.3336515179999999,29.431959922000001,3.377e-06,42.607437447999999,5166656,0.083712673000000001,0.082403131000000004,6.1999999999999999e-07,0.16611642400000001,5166656,UNKNOWN,212,UNKNOWN,OPTIMAL,975911.52548600791,0,OPTIMAL_CERTIFIED,975911.52548600791,0,0,0,true,true,24,0,1,0,0,true,5x18
5,18,202,0.8,2621340,5.1612648920000002,7.2929203090000003,38.235285769999997,2.0379999999999998e-06,51.081330271999995,5354808,0.074875235999999998,0.076395761000000006,6.0399999999999996e-07,0.15127160100000001,5354808,UNKNOWN,187,UNKNOWN,OPTIMAL,854915.90298806911,0,OPTIMAL_CERTIFIED,854915.90298806911,0,0,0,true,true,18,0,1,0,0,true,5x18
5,18,303,0.8,2621340,5.0985088210000002,7.288169119,45.664493456000002,2.413e-06,58.349042597999997,5652588,0.080819572000000006,0.30640873800000001,7.0399999999999995e-07,0.38722901400000004,5652588,UNKNOWN,337,UNKNOWN,OPTIMAL,983498.8941562851,0,OPTIMAL_CERTIFIED,983498.89415628498,0,1.1641532182693481e-10,1.1836853352723301e-16,true,true,70,5,11,3,0,true,5x18
5,18,404,0.8,2621340,5.2338918039999998,7.497011283,17.498681688000001,2.2539999999999999e-06,30.500331832000001,4662604,0.086276771000000002,0.045746507999999998,5.6100000000000001e-07,0.13202384,4662604,UNKNOWN,132,UNKNOWN,OPTIMAL,742220.94052226236,0,OPTIMAL_CERTIFIED,742220.94052226236,0,0,0,true,true,15,0,1,0,0,true,5x18
5,18,505,0.8,2621340,5.3127107560000004,7.2572147349999998,18.849744149999999,3.1750000000000001e-06,31.706259891999999,4507548,0.077492957000000001,0.035490547999999997,6.4000000000000001e-07,0.11298414499999999,4507548,UNKNOWN,120,UNKNOWN,OPTIMAL,622872.89323667332,0,OPTIMAL_CERTIFIED,622872.89323667344,0,1.1641532182693481e-10,1.8690060699543145e-16,true,true,14,0,1,0,0,true,5x18
5,18,606,0.8,2621340,5.2209260070000001,7.2742605989999998,85.358281598999994,2.8329999999999998e-06,98.241736885999998,5396368,0.075158578000000004,0.053320481000000003,7.2500000000000005e-07,0.12847978400000001,5396368,UNKNOWN,132,UNKNOWN,OPTIMAL,1155449.6233970807,0,OPTIMAL_CERTIFIED,1155449.6233970807,0,0,0,true,true,17,0,1,0,0,true,5x18
5,18,707,0.8,2621340,5.1024050069999998,7.3434297580000001,24.685849419,2.7410000000000001e-06,37.516604766,5234480,0.081949523999999996,0.046630243000000002,6.2600000000000002e-07,0.12858039300000002,5234480,UNKNOWN,132,UNKNOWN,OPTIMAL,987249.45146570017,0,OPTIMAL_CERTIFIED,987249.45146570005,0,1.1641532182693481e-10,1.1791885187082265e-16,true,true,16,0,1,0,0,true,5x18
5,18,808,0.8,2621340,5.1521984920000001,7.4316982439999997,47.439532253000003,3.6619999999999998e-06,60.401580490999997,5108928,0.080875364000000005,0.105625438,5.1600000000000001e-07,0.18650131800000003,5108928,UNKNOWN,256,UNKNOWN,OPTIMAL,1254749.5805547289,0,OPTIMAL_CERTIFIED,1254749.5805547289,0,0,0,true,true,29,0,1,0,0,true,5x18
5,18,909,0.8,2621340,5.1111080280000003,7.4625276100000004,50.952488635000002,3.1870000000000001e-06,63.874509504999999,5065200,0.083629639000000006,0.044344908000000002,6.2600000000000002e-07,0.127975173,5065200,UNKNOWN,149,UNKNOWN,OPTIMAL,782639.40187116072,0,OPTIMAL_CERTIFIED,782639.40187116072,0,0,0,true,true,15,0,1,0,0,true,5x18
5,18,1010,0.8,2621340,5.1456748320000001,7.5155875869999997,35.603921165999999,4.0450000000000002e-06,48.670154562999997,5194988,0.079824834999999997,0.079373133999999998,5.0999999999999999e-07,0.159198479,5194988,UNKNOWN,174,UNKNOWN,OPTIMAL,970155.66381424386,0,OPTIMAL_CERTIFIED,970155.66381424386,0,0,0,true,true,23,0,1,0,0,true,5x18
