size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb
10x30,DELTA_15000_GAMMA_050,delta,15000,505,15000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,1792020.36999504,388451.287098781,43015.7757802524,288451.287098781,0,576902.574197563,9,27,810,666,144,0.17777777777777778,12348,81,0.0703812316715543;0.0312805474095797;0.0782013685239492;0.0948191593352884;0.125122189638319;0.0791788856304985;0.127077223851417;0.0175953079178886;0;0.0860215053763441,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,e0ecc513209386dcd91a5e26d23e5e7f9cb9fea86ab6f7cef0db1a8a679bc9a8,e0ecc513209386dcd91a5e26d23e5e7f9cb9fea86ab6f7cef0db1a8a679bc9a8,report.txt D_j open DCs; closed DCs D=0,43015.7757802523,8.00355337560177e-11,116.64,1.97,19.74,15680
10x30,BASELINE_DELTA_03000_GAMMA_050,delta,3000,909,3000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2342419.31620575,280010.466657766,239507.554572176,180010.466657766,0,360020.933315533,9,23,690,567,123,0.1782608695652174,8700,31,0.732160312805474;0.359726295210166;0.00782013685239492;0.358748778103617;0.324535679374389;0.349951124144673;0.313782991202346;0.220918866080156;0.263929618768328;0.423264907135875,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,767696324d108c33d88d7795c380710ae6949aba89e40b6a8a978ea35d94a9f1,767696324d108c33d88d7795c380710ae6949aba89e40b6a8a978ea35d94a9f1,report.txt D_j open DCs; closed DCs D=0,239507.554572176,5.82076609134674e-11,83.77,1.63,12.81,15768
10x30,DELTA_00500_GAMMA_050,delta,500,909,500,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2912197.73220233,19733.6933474085,195134.660110038,0,80266.3066525915,-160532.613305183,9,40,1200,960,240,0.2,16242,58,0.967741935483871;0.901270772238514;0.965786901270772;0.930596285434995;0.96871945259042;0.990224828934506;0.936461388074291;0.983382209188661;0.953079178885631;0.982404692082111,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,67fde08421033a2c439d1941dc1e3b4cb885155d06bd1e6c352d99742ef9bb32,67fde08421033a2c439d1941dc1e3b4cb885155d06bd1e6c352d99742ef9bb32,report.txt D_j open DCs; closed DCs D=0,195134.660110038,2.91038304567337e-10,188.51,2.84,27.96,15952
10x30,DELTA_01000_GAMMA_050,delta,1000,909,1000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2722311.1653007,50537.7965997366,310323.525562455,0,49462.2034002634,-98924.4068005268,9,27,810,655,155,0.19135802469135801,11146,50,0.963831867057674;0.930596285434995;0.725317693059629;0.747800586510264;0.458455522971652;0.989247311827957;0.873900293255132;0.312805474095797;0.681329423264907;0.993157380254154,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,2f25d65f201edbbe79400d0a5fedce5d1261e7019f7ab2a91d8cc61f6eb4fd39,2f25d65f201edbbe79400d0a5fedce5d1261e7019f7ab2a91d8cc61f6eb4fd39,report.txt D_j open DCs; closed DCs D=0,310323.525562455,2.91038304567337e-10,124.17,1.96,18.53,15952
10x30,DELTA_02000_GAMMA_050,delta,2000,909,2000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2456721.22372899,170925.234611746,326551.36203057,70925.2346117458,0,141850.469223492,9,17,510,431,79,0.15490196078431373,7311,40,0.975562072336266;0.557184750733138;0.821114369501466;0.364613880742913;0.396871945259042;0.561094819159335;0.602150537634409;0.232649071358749;0.309872922776149;0.700879765395894,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,a1c263ced8b8701c3d40fdd9f5b512b0fdad719d7f0d62100b9c4cedcb68dea2,a1c263ced8b8701c3d40fdd9f5b512b0fdad719d7f0d62100b9c4cedcb68dea2,report.txt D_j open DCs; closed DCs D=0,326551.36203057,2.91038304567337e-10,73.59,1.15,11.24,15640
10x30,DELTA_03000_GAMMA_010,gamma,0.1,909,3000,0.1,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,3101606.92339097,7059.12907610066,32490.9838477087,0,92940.8709238993,-185881.741847799,9,50,1500,1194,306,0.204,21256,134,0.995112414467253;0.961876832844575;0.825024437927664;0.999022482893451;0.963831867057674;0.992179863147605;0.999022482893451;0.973607038123167;0.991202346041056;0.993157380254154,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,f63f971a9b904efd9626d3b0065256091ad079e4a31151fb7034d5c43dd241b5,f63f971a9b904efd9626d3b0065256091ad079e4a31151fb7034d5c43dd241b5,report.txt D_j open DCs; closed DCs D=0,32490.9838477087,3.63797880709171e-12,220.59,3.3,32.83,16064
10x30,DELTA_03000_GAMMA_020,gamma,0.2,909,3000,0.2,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,3033483.37814314,18342.7200951084,76631.1034924253,0,81657.2799048916,-163314.559809783,9,37,1110,894,216,0.1945945945945946,17143,186,0.956011730205279;0.901270772238514;0.371456500488759;0.928641251221896;0.956011730205279;0.987292277614858;0.999022482893451;0.952101661779081;1;0.994134897360704,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,f946d3b4b4ee0f9820911463f3ff63d2f2d225053d4e4316142515d3a73014f9,f946d3b4b4ee0f9820911463f3ff63d2f2d225053d4e4316142515d3a73014f9,report.txt D_j open DCs; closed DCs D=0,76631.1034924253,0,168.77,2.54,25.5,15896
10x30,DELTA_03000_GAMMA_030,gamma,0.3,909,3000,0.3,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2925013.49702643,13167.347349799,195453.152416328,0,86832.652650201,-173665.305300402,9,42,1260,989,271,0.2150793650793651,17903,131,0.935483870967742;0.997067448680352;0.240469208211144;0.991202346041056;0.958944281524927;0.991202346041056;0.976539589442815;0.980449657869013;0.988269794721408;0.983382209188661,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,503d88aba6e096f3ac6e0e7e56e4d9a9116c5491d352d3bdf66173a41e816f13,503d88aba6e096f3ac6e0e7e56e4d9a9116c5491d352d3bdf66173a41e816f13,report.txt D_j open DCs; closed DCs D=0,195453.152416328,5.82076609134674e-11,195.22,2.96,29.24,17092
10x30,DELTA_03000_GAMMA_040,gamma,0.4,909,3000,0.4,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2669036.1804166,63508.3056484322,337647.015295975,0,36491.6943515678,-72983.3887031355,9,32,960,795,165,0.171875,13400,61,0.967741935483871;0.899315738025415;0.740957966764418;0.724340175953079;0.458455522971652;0.955034213098729;0.748778103616813;0.36950146627566;0.539589442815249;0.987292277614858,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,348a377e01c2a1ee6d091dbdb4c1468daadc289769b681cd140014f77b8c6730,348a377e01c2a1ee6d091dbdb4c1468daadc289769b681cd140014f77b8c6730,report.txt D_j open DCs; closed DCs D=0,337647.015295975,2.3283064365387e-10,144.72,2.19,21.77,16052
10x30,DELTA_03000_GAMMA_060,gamma,0.6,909,3000,0.6,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2198978.6380952,404555.041705744,133642.124159877,304555.041705744,0,609110.083411488,9,32,960,770,190,0.19791666666666666,12743,227,0.312805474095797;0.187683284457478;0.0156402737047898;0.203323558162268;0.173998044965787;0.159335288367546;0.0782013685239492;0.0899315738025415;0.0469208211143695;0.253176930596285,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,d824fa8c3ccba344e330bf68f47a7666f7e2ccdb0181cfe97aa9e476a2a63eef,d824fa8c3ccba344e330bf68f47a7666f7e2ccdb0181cfe97aa9e476a2a63eef,report.txt D_j open DCs; closed DCs D=0,133642.124159877,3.49245965480804e-10,100.79,2.07,16.24,15984
10x30,DELTA_03000_GAMMA_070,gamma,0.7,909,3000,0.7,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2145340.33835815,479204.45530243,37828.386093864,379204.45530243,0,758408.91060486,9,22,660,532,128,0.19393939393939394,8751,135,0.0977517106549365;0.0361681329423265;0.0136852394916911;0.00488758553274682;0.00977517106549365;0.0312805474095797;0.0332355816226784;0.0381231671554252;0.0635386119257087;0.125122189638319,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,536c69cdb868e719802225543f1c08cb4a36e996a6e9421fc82539abc8b41c3f,536c69cdb868e719802225543f1c08cb4a36e996a6e9421fc82539abc8b41c3f,report.txt D_j open DCs; closed DCs D=0,37828.3860938641,9.45874489843845e-11,85.57,1.4,15.14,16248
10x30,DELTA_03000_GAMMA_080,gamma,0.8,909,3000,0.8,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2127226.11577107,446283.069421023,1947.61263438881,346283.069421023,0,692566.138842046,9,11,330,279,51,0.15454545454545454,4086,3,0;0;0.125122189638319;0;0;0;0;0;0;0.0312805474095797,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,511652107a150c4db18951a6a5ec58dba0d29b210514e2953694cd157e4198eb,511652107a150c4db18951a6a5ec58dba0d29b210514e2953694cd157e4198eb,report.txt D_j open DCs; closed DCs D=0,1947.61263438881,5.00222085975111e-12,68.06,0.88,12.0,15448
10x30,DELTA_03000_GAMMA_090,gamma,0.9,909,3000,0.9,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2127277.42956445,446313.943812353,1834.96532564521,346313.943812353,0,692627.887624705,9,11,330,274,56,0.1696969696969697,3647,10,0.0117302052785924;0;0.570869990224829;0.0117302052785924;0;0;0;0.00586510263929619;0.00391006842619746;0,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,2916683ee300e6f66e9d98c26a3db895969aabea5e096e9f7327075447dab6ec,2916683ee300e6f66e9d98c26a3db895969aabea5e096e9f7327075447dab6ec,report.txt D_j open DCs; closed DCs D=0,1834.96532564522,6.59383658785373e-12,55.64,0.79,9.39,15560
10x30,DELTA_05000_GAMMA_050,delta,5000,909,5000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2250897.31141606,386330.667005752,118219.452898835,286330.667005752,0,572661.334011503,9,24,720,590,130,0.18055555555555555,9934,120,0.325513196480938;0.247311827956989;0.181818181818182;0.257086999022483;0.192570869990225;0.264907135874878;0.141739980449658;0.152492668621701;0.0733137829912024;0.229716520039101,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,267db9ec7f9f84a474694c9f3daa66fe90874d07bff26ec782508877169a5f9d,267db9ec7f9f84a474694c9f3daa66fe90874d07bff26ec782508877169a5f9d,report.txt D_j open DCs; closed DCs D=0,118219.452898835,4.80213202536106e-10,95.63,1.75,15.02,15604
10x30,DELTA_07500_GAMMA_050,delta,7500,909,7500,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2203899.76637578,420936.048504423,95922.5568609193,320936.048504423,0,641872.097008845,9,35,1050,858,192,0.18285714285714286,13526,202,0.273704789833822;0.129032258064516;0.117302052785924;0.16911045943304;0.0596285434995112;0.134897360703812;0.104594330400782;0.0840664711632454;0.0136852394916911;0.255131964809384,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,8be6383b3e60c15f631cbc0bb6c6a465024110ac31750a1352fe6d3a103d04e3,8be6383b3e60c15f631cbc0bb6c6a465024110ac31750a1352fe6d3a103d04e3,report.txt D_j open DCs; closed DCs D=0,95922.5568609192,7.27595761418343e-11,108.43,2.32,17.08,16660
10x30,DELTA_10000_GAMMA_050,delta,10000,909,10000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2182662.31164085,454410.098442899,50148.9751522374,354410.098442899,0,708820.196885798,9,35,1050,838,212,0.2019047619047619,13377,213,0.195503421309873;0.0703812316715543;0.586510263929619;0.104594330400782;0.0625610948191593;0.0625610948191593;0.0742913000977517;0.0625610948191593;0.072336265884653;0.105571847507331,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,55412a76fa92480bf73c3cfbc976dc7c5053ed37c11bc5a0a8526649d63d15ea,55412a76fa92480bf73c3cfbc976dc7c5053ed37c11bc5a0a8526649d63d15ea,report.txt D_j open DCs; closed DCs D=0,50148.9751522374,2.18278728425503e-11,103.81,2.23,16.35,15804
10x30,DELTA_15000_GAMMA_050,delta,15000,909,15000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2158577.06024138,473227.50110009,36556.3974096259,373227.50110009,0,746455.002200179,9,31,930,768,162,0.17419354838709677,11432,123,0.144672531769306;0.0625610948191593;0;0.00391006842619746;0.0625610948191593;0.0674486803519062;0.0156402737047898;0.032258064516129;0.050830889540567;0.050830889540567,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,b4ec3237acdf47e350921eee9272c4e3f9a47808603ba2c7f9d044d7f323ec36,b4ec3237acdf47e350921eee9272c4e3f9a47808603ba2c7f9d044d7f323ec36,report.txt D_j open DCs; closed DCs D=0,36556.3974096259,2.18278728425503e-11,105.31,2.07,17.18,15616
