random_seed,scenario_id,profit_before,profit_after,profit_difference,emission_before,emission_after,emission_difference,investment_cost_before,investment_cost_after,investment_cost_difference,net_carbon_cost_before,net_carbon_cost_after,net_carbon_cost_difference,num_dc_open_before,num_dc_open_after,num_dc_open_difference,best_w_before,best_w_after,best_w_exact_match,instance_fingerprint_before,instance_fingerprint_after,instance_fingerprint_match,raw_solver_file_sha_match,correction_scope
404,DELTA_03000_GAMMA_070,1543057.08942809,1543057.08942809,0.0,471792.641602585,471792.641602585,0.0,35894.6572238615,35894.6572238615,0.0,743585.283205171,743585.283205171,0.0,9,9,0.0,,0.0782013685239492;0.125122189638319;0.0166177908113392;0.0625610948191593;0.128054740957967;0.0527859237536657;0.0332355816226784;0.0664711632453568;0.0625610948191593;0.0742913000977517,False,,,True,True,derived_postprocessing_only
404,DELTA_03000_GAMMA_090,1517482.88810585,1517482.88810585,0.0,501119.658196676,501119.658196676,0.0,2744.61647512914,2744.61647512914,0.0,802239.316393351,802239.316393351,0.0,9,9,0.0,,0.00782013685239492;0;0.0156402737047898;0.000977517106549365;0.000977517106549365;0;0.00293255131964809;0;0.00488758553274682;0.00782013685239492,False,,,True,True,derived_postprocessing_only
505,DELTA_00500_GAMMA_050,2440907.59180517,2440907.59180517,0.0,9075.23055347409,9075.23055347409,0.0,186214.867065004,186214.867065004,0.0,-181849.538893052,-181849.538893052,0.0,9,9,0.0,,0.795698924731183;0.990224828934506;0.980449657869013;0.287390029325513;0.994134897360704;0.979472140762463;0.997067448680352;0.909090909090909;0.992179863147605;0.996089931573803,False,,,True,True,derived_postprocessing_only
505,DELTA_01000_GAMMA_050,2261853.74916223,2261853.74916223,0.0,42253.1964068081,42253.1964068081,0.0,291763.770361742,291763.770361742,0.0,-115493.607186384,-115493.607186384,0.0,9,9,0.0,,0.424242424242424;0.950146627565982;0.951124144672532;0.319648093841642;0.610948191593353;0.958944281524927;0.989247311827957;0.608015640273705;0.978494623655914;0.593352883675464,False,,,True,True,derived_postprocessing_only
505,DELTA_02000_GAMMA_050,2033170.9199056,2033170.9199056,0.0,136138.233589695,136138.233589695,0.0,322758.035752288,322758.035752288,0.0,72276.4671793907,72276.4671793907,0.0,9,9,0.0,,0.521016617790811;0.649071358748778;0.487781036168133;0.258064516129032;0.330400782013685;0.604105571847507;0.986314760508309;0.604105571847507;0.335288367546432;0.627565982404692,False,,,True,True,derived_postprocessing_only
505,DELTA_03000_GAMMA_050,1943512.15225311,1943512.15225311,0.0,246715.987314229,246715.987314229,0.0,191098.538818986,191098.538818986,0.0,293431.974628459,293431.974628459,0.0,9,9,0.0,,0.170087976539589;0.411534701857283;0.350928641251222;0.841642228739003;0.186705767350929;0.428152492668622;0.61485826001955;0.241446725317693;0.072336265884653;0.429130009775171,False,,,True,True,derived_postprocessing_only
505,DELTA_05000_GAMMA_050,1864723.5825578,1864723.5825578,0.0,320164.095625412,320164.095625412,0.0,122873.914184015,122873.914184015,0.0,440328.191250824,440328.191250824,0.0,9,9,0.0,,0.0195503421309873;0.253176930596285;0.227761485826002;0.502443792766373;0.150537634408602;0.274682306940371;0.332355816226784;0.253176930596285;0.151515151515152;0.273704789833822,False,,,True,True,derived_postprocessing_only
505,DELTA_10000_GAMMA_050,1811725.44050581,1811725.44050581,0.0,380373.294633734,380373.294633734,0.0,39478.1474389242,39478.1474389242,0.0,560746.589267469,560746.589267469,0.0,9,9,0.0,,0;0.0967741935483871;0.0625610948191593;0.502443792766373;0.0234604105571848;0.126099706744868;0.156402737047898;0.0713587487781036;0;0.0977517106549365,False,,,True,True,derived_postprocessing_only
505,DELTA_15000_GAMMA_050,1792020.36999504,1792020.36999504,0.0,388451.287098781,388451.287098781,0.0,43015.7757802524,43015.7757802524,0.0,576902.574197563,576902.574197563,0.0,9,9,0.0,,0.0703812316715543;0.0312805474095797;0.0782013685239492;0.0948191593352884;0.125122189638319;0.0791788856304985;0.127077223851417;0.0175953079178886;0;0.0860215053763441,False,,,True,True,derived_postprocessing_only
505,DELTA_03000_GAMMA_010,2590452.78359494,2590452.78359494,0.0,11933.4487249128,11933.4487249128,0.0,30954.8365270267,30954.8365270267,0.0,-176133.102550174,-176133.102550174,0.0,9,9,0.0,,0.996089931573803;0.951124144672532;0.946236559139785;0.192570869990225;0.990224828934506;0.999022482893451;0.990224828934506;0.958944281524927;0.921798631476051;0.996089931573803,False,,,True,True,derived_postprocessing_only
505,DELTA_03000_GAMMA_030,2433631.67532621,2433631.67532621,0.0,22425.6087398947,22425.6087398947,0.0,159670.550706067,159670.550706067,0.0,-155148.782520211,-155148.782520211,0.0,9,9,0.0,,0.579667644183773;0.96969696969697;0.98435972629521;0.726295210166178;0.896383186705767;0.993157380254154;0.989247311827957;0.719452590420332;0.979472140762463;0.790811339198436,False,,,True,True,derived_postprocessing_only
